Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
NIC,1241.39827298989,1210.56721201282,1187.82664055314,1157.14807702099,1170.28690507716,1214.09825636432,1266.85371674338,1294.62321944652,1321.46337458838,1393.34277750112,1429.72675857157,1452.34477580665,1444.86303135555,1463.4588762386,1523.12757882601,1568.42047903903,1611.36509045871,1669.72530334893,1702.72266444921,1623.00144718308,1669.94471773256,1749.50436518209,1835.93515033211,1898.45518588551,1960.70025488478,2025.32477597575,2087.70859911231,2153.61273150083,2052.13338335777,1947.40761487163,1886.51311080129,2052.90085974992
NLD,31106.0519601296,31614.6528926889,31911.8353719116,32088.7065995431,32840.2781037327,33696.7438281983,34715.1616306125,36032.0402458477,37480.7094477732,39106.3881617199,40456.9422374474,41087.042173269,40914.3255026768,40785.1222216206,41450.4042697266,42201.7754133082,43592.3027449221,45138.678436798,45939.1481987846,44027.6025577706,44390.5044098134,44869.3129413094,44242.9735261304,44055.3042590473,44521.8945390276,45193.4032187971,45938.7850440865,46997.3454541962,47826.8191172843,48443.7320540283,46303.21886247,48301.528960019
NOR,49741.425757739,51032.0602863941,52551.951441768,53726.4755306975,56122.114300243,58151.5991798536,60766.6339730874,63631.9410885765,64914.2553096158,65768.9857253314,67437.743355228,68489.4679076266,69106.3089683386,69327.4265414388,71654.636532036,73036.740359019,74189.5667781725,75624.4412047731,75043.5294578274,72823.3024397882,72426.5652172527,72194.7810014983,73178.784945419,73046.9050292415,73650.3135435049,74355.5158575643,74493.1179371245,75610.6494832583,75953.5819514803,76005.224786526,75017.1567472977,77512.89678936
NPL,420.743017560027,436.104060745038,441.482073571774,446.29341567397,471.274149091738,476.453076492849,491.302652894836,505.774283965829,511.052843925493,523.882481811622,546.931492112931,564.075289104718,556.368096074382,570.419435461975,589.757471892137,603.748700261017,618.559141703224,634.999928023142,669.556378821368,696.142597759172,726.055102233968,748.012453467447,781.103682436918,807.136744189316,853.147842567543,882.307448776577,878.150174846298,946.042327746355,1006.60666420222,1061.48601942862,1018.10766517934,1037.09212156798
NZL,26399.0289093807,24876.2291162019,24887.8617196753,26178.3906009135,27154.9979055053,28023.9907072107,28581.2522387018,28786.8449624837,28760.0852527608,30168.8849670898,30863.45712259,31745.0469215448,32656.7428071434,33475.4039171823,34310.1622150911,35051.6108039898,35624.5540720312,36362.6886571679,35654.6199906642,35252.2315990396,35393.7555008143,35915.8397367432,36521.490908157,37218.8256989099,38002.387332695,38630.7265886928,39195.8076812509,39759.1506503582,40365.1957031236,40599.0315482907,39216.2248628459,40415.4680058037
OMN,16255.5858661614,16418.084459614,16992.1872646587,17265.5024151856,17415.1535578104,17957.1559095691,18191.9220184326,18983.4732719427,19193.2909672947,18983.1838884442,19953.6751804852,20581.2636060941,20109.0545563731,19347.5235160853,19301.8067105688,19418.0150470802,20097.9004025076,20629.8433742336,21939.8474441524,22879.5051595214,21782.7993849554,20142.1570523789,19888.7538617435,19387.0827691562,18694.3109518924,18777.4330589162,18799.808451388,18260.005074704,18256.6531453301,18044.2704535008,17662.242841682,18300.7619953758
PAK,862.416565129213,877.264309677399,920.37722801349,912.89679615512,919.915415743397,937.479237233664,953.425407661187,935.188372743558,931.706804524959,938.592245499884,948.938555505172,952.74789133077,952.448161446693,985.653665120306,1036.60893177231,1080.6048440507,1120.58544840787,1149.85139196663,1144.21035656385,1150.67210489208,1143.11797784055,1150.00283144753,1169.12315814795,1201.90837064492,1240.48956090006,1282.44315294243,1337.12337361832,1377.96967429473,1440.42539473925,1452.85157330085,1409.69760074979,1473.8648995053
PAN,5186.2505696768,5556.63318331844,5889.1800330227,6083.96584700877,6130.67267462417,6112.47278093519,6234.3613298915,6504.82755724239,6843.98683966039,6972.06008383012,7021.54644978137,6925.07864600123,6943.42605527966,7097.57755619611,7486.27674392645,7872.78549252023,8394.74579979282,9228.07258271358,9952.91683181627,9895.25479224462,10286.2031216902,11248.0034164618,12130.2286416686,12741.3804471235,13155.453670718,13669.5594424097,14099.9363233454,14634.8425025331,14922.1299997158,15122.517274072,12230.0395894753,13921.2627427274
PER,2695.40651503219,2697.40586234351,2628.78582122787,2711.7243738682,2985.89003304472,3146.08366774975,3174.63938955621,3319.21004803336,3248.22459515453,3242.27886007472,3279.3955928057,3255.63015023762,3393.03630522841,3497.40074711658,3635.20225922363,3828.8996219845,4083.25521879395,4397.10499859437,4764.12884824994,4782.60838098794,5142.07734171422,5421.40064415431,5701.67414934954,5977.25589139703,6056.10792622187,6180.1949572907,6337.65811019409,6400.11661460026,6530.50297708457,6550.52823999169,5749.01873201867,6437.10202262345
PHL,1739.94671617288,1691.65941806456,1659.14637598337,1655.84413532712,1688.23396789664,1725.50389756844,1782.99600827477,1829.72022855486,1776.98610412314,1794.13136801624,1831.70081775894,1848.01656257327,1877.56330337536,1933.64967939048,2020.13147600157,2079.33365688565,2149.00815636567,2246.69186223839,2300.85812762389,2291.6247739847,2415.78569868183,2464.68651405006,2589.13667329437,2717.68216544784,2843.84610376888,2974.29953130009,3130.91339301133,3289.47515964885,3439.10354644511,3589.61679192751,3195.54169165164,3327.68081556031
PNG,1907.74200304992,2023.88062671779,2223.04101458638,2532.81503661164,2586.8116509697,2411.8682048346,2506.3924059468,2323.78352508458,2158.56983301249,2123.19586123548,1999.97803728879,1930.88225604224,1864.31027917854,1842.62097872544,1831.95153020236,1886.53572618889,1926.5216273933,2013.20476871659,1946.23695829083,2016.19337949471,2154.70379445493,2116.23363271834,2154.10927546497,2177.08008858356,2408.11874422488,2502.08429055221,2575.07867401589,2603.0263162191,2536.09418094851,2590.50515304414,2455.15598423553,2413.07097588663
POL,5111.3453296443,4735.92769826406,4840.16858550087,5008.34908919128,5262.31523543937,5628.44623895876,5968.11435672164,6348.84121749564,6641.0853123273,6950.79773500139,7344.12076059522,7438.60343541903,7593.55965522649,7864.51826399203,8261.2274414471,8554.69389731032,9084.94921446234,9731.76945440355,10139.1191437268,10419.2148703063,10755.6564372745,11291.9035865592,11466.4159300003,11571.6148487478,12024.6095070994,12560.051419682,12936.5732568387,13599.8180191148,14408.384388723,15053.2323676784,14774.989199307,15850.2855122104
PRT,14572.2883800743,15243.9300420508,15421.9948914487,15088.4139631035,15193.0547380182,15788.983105782,16280.9371518353,16921.7219436809,17645.9058269451,18231.8397637454,18795.0311479834,19025.6956905388,19067.6554332118,18819.4437376393,19110.3208431632,19224.0346513314,19501.2330070103,19950.8440966199,19985.6983319711,19343.2800499088,19670.3610686333,19365.1816488681,18654.9575281944,18584.5540451703,18833.0518281692,19250.1065376852,19700.9100016775,20441.4858041084,21057.6174784232,21617.411624379,19802.2290212165,20831.0870139963
PRY,4036.32208981711,4068.29222448236,4031.8160028777,4125.55610477113,4239.49974012749,4421.91004621381,4388.79750166291,4473.74334996442,4381.16743904765,4233.11850733589,4056.23876960826,3954.70131976569,3897.78300059714,4015.50074922072,4129.77102450174,4171.24516963126,4326.10877723894,4515.39953278976,4761.87961160166,4701.61676029504,5163.47606911115,5315.39391236744,5207.02732375867,5561.54847943636,5774.58347856179,5861.40189546648,6025.09676890452,6226.6854198333,6338.51367820775,6229.22489536642,6095.39137530699,6264.89473641197
PSE,,,,,2137.37876632614,2189.26768299237,2118.83537732076,2323.21480958191,2589.21517499301,2732.88101414428,2436.00300874047,2153.45985568006,1836.96556482742,2041.59223117565,2426.41565630382,2632.24627423958,2540.26763083127,2569.98434108953,2685.98601828464,2840.01594969395,2927.08101953403,3128.10811061384,3237.91619995789,3309.63120243098,3227.84934482645,3272.15432360708,3483.09903532972,3462.97986107136,3417.79440837962,3378.4346209191,2922.46801084844,3052.58301814697
PYF,27420.7917556866,27848.6182962319,26920.8184982541,26085.328544388,25203.6271323631,24697.3011605295,24141.7642940412,23724.0588704468,23753.1070102551,23815.9264998872,24186.4958455901,23714.318636339,23537.7154214347,23669.6957370279,23545.3886130368,23276.1131703268,22499.3548219506,22272.4035602248,21271.2282674753,20405.6815774167,19339.6616788639,18202.8355521584,17709.0685998246,17689.2871457831,17760.8329350123,18252.5199732421,18754.2804926205,19023.9226235268,19419.5383697498,19749.4312702373,17644.7941932285,17701.6945524745
QAT,,,,,,,,,,,52157.7633475495,51565.0475548591,52606.1781648032,51987.0992909458,59634.733773585,58757.9926687326,61985.6992317129,60261.4317478575,60478.9035175353,60730.1247769397,68253.0658889652,73493.2689544236,72870.3737957496,72012.5495510667,69723.7273748036,66984.9102002396,64233.2622149736,60551.0200448825,60080.696551117,59672.6415484228,58476.1994291413,61000.8325576267
ROU,5017.12005717397,4407.1164580023,4057.22492611179,4124.8636778917,4293.2879625102,4570.14748089464,4762.43746643641,4544.56879046598,4461.54751826786,4451.72539664913,4567.20205083445,4873.05266786281,5246.12721757718,5407.81096158894,6005.86689834886,6325.16917909248,6873.6040957606,7480.51915863672,8314.16384059176,7921.15476241519,7657.47929439108,8042.83716012627,8234.23676535452,8287.18138452781,8661.05068227593,8976.88053477541,9286.51964587238,10105.9343511933,10778.3595556176,11252.7929110931,10898.8316332686,11541.7769263214
RUS,7849.51220703125,7432.015625,6345.90673828125,5798.90966796875,5071.73876953125,4862.64208984375,4686.85888671875,4760.33544921875,4515.505859375,4819.37646484375,5323.66259765625,5618.95068359375,5910.1669921875,6370.44873046875,6856.67236328125,7323.37939453125,7949.89013671875,8640.3984375,9093.6923828125,8381.861328125,8755.11328125,9124.4677734375,9475.6826171875,9621.509765625,9520.9404296875,9313.013671875,9313.9677734375,9473.1796875,9739.900390625,9958.4609375,9713.3681640625,10216.251953125
SAU,17703.1587872854,19565.9911815839,19607.9075281017,18728.0861876532,18298.4596817856,17831.1638558287,17809.8111281704,17529.4670507082,17566.0170151184,16472.8081645874,16965.2563284795,16351.1815909076,15512.694346056,16863.4931630063,17812.4273783634,18238.0962232079,18019.0040326445,17644.7398199317,18038.7360334146,17018.2093272281,17311.7437115262,18575.6364488248,19154.8135806169,19258.8577498902,19562.6943795823,19977.7946924217,19906.4823881745,19309.9577248811,19329.0706279164,18955.5463509722,18085.5415738719,18695.941727851
SDN,1300.55163574219,1372.77893066406,1440.30725097656,1481.48754882813,1460.65563964844,1507.84948730469,1558.69543457031,1798.3046875,1833.98217773438,1845.52270507813,1906.39135742188,1973.77526855469,2036.45886230469,2107.62182617188,2156.673828125,2213.80297851563,2287.12866210938,2342.197265625,2356.14624023438,2220.96142578125,2238.8671875,2381.37036132813,2222.71362304688,2213.85205078125,2253.6455078125,2226.42163085938,2233.07348632813,2176.896484375,2051.990234375,1950.04223632813,1828.16003417969,1746.1923828125
SEN,1015.03710328497,1012.70273748791,997.736642189794,983.912586015217,957.688029800641,984.824076562309,980.774518275035,987.407910705527,1021.94189297686,1061.28315326283,1076.89230085831,1096.89541788741,1071.45844704655,1103.90288320866,1126.63550862486,1145.70763231388,1142.29495236558,1144.06781901562,1155.55092706414,1155.99205475841,1163.22758436058,1147.09295665703,1160.91753477583,1157.11512593136,1196.16430367134,1238.12639559545,1281.710181532,1339.56799664854,1384.64206999598,1409.97081603748,1390.81952495616,1436.65361378016
SGP,23273.1232947742,24133.1541695357,24973.8852642505,27140.4459533646,29220.8041465227,30380.4515566171,31349.8872510176,32835.848942037,31043.6726823341,32557.6390228291,34890.7155939131,33598.4800400363,34599.4559094697,36710.4640517689,39857.3603937848,41799.2481665352,44160.2131972243,46179.6536839625,44602.3909860585,43332.6626307761,48752.9380740728,50714.4548377272,51680.2924786205,53299.9420690388,54682.9280074351,55646.6187469505,56885.7187229482,59484.685464386,61373.6484785038,61340.1661723862,58982.4609149611,66176.3870010699
SLE,552.997882095452,559.180713438379,460.928870222915,467.903837179998,456.743685935953,419.311683557993,424.386673762225,394.216730332287,397.200691252199,387.149157675663,403.094100108211,356.294869269385,425.618166700324,446.928154673672,460.709805742388,468.757507891223,477.92478919736,505.185712874113,519.195873764162,521.285792439203,534.06743600977,552.708097041928,620.095122669919,729.607647624546,744.070037978329,576.740231738962,597.042907189143,607.194187735271,613.549461680858,630.896017541675,604.417302213392,615.277952955416
SLV,2362.4443030425,2356.5174402391,2480.59431669513,2588.19881950203,2680.10512605374,2780.04897920039,2778.94572027961,2843.82883314132,2898.20050859419,2941.48305405789,2957.37186944673,2968.63154421195,3003.69833887897,3042.83465304797,3065.41879061177,3147.22522540017,3285.91760429227,3341.61699589238,3399.33186859674,3315.80159321958,3373.04380892386,3488.15001650142,3572.67142324033,3638.16280104798,3686.09556510433,3761.51368000275,3845.02249616431,3921.31586489377,4009.71655494156,4104.91788888425,3761.75413246649,4134.32168932576
STP,,,,,,,,,,,,1068.80112354563,1078.29892186039,1137.92921346151,1148.78886917574,1194.60447413272,1268.77644729879,1283.08063198051,1330.42284176509,1331.15351343926,1388.70545774701,1419.34527550133,1434.03359555476,1473.34465607284,1540.11957091367,1571.4985399244,1608.88567800348,1643.47264158121,1665.39571641412,1676.39631287316,1695.17128277048,1692.43530980748
SUR,6470.63708636183,6593.82448642967,6564.3372482865,6083.14317088251,6228.43400218004,6114.58506930399,6045.7138477817,6262.57989138037,6283.66192355285,6080.99756272918,6098.00427547946,6244.66243330891,6312.37997165873,6601.98606048508,7067.86539291065,7305.10947778315,7642.42316915121,7942.9421408034,8179.21930604019,8331.33045644785,8664.1989620797,9070.24515087417,9214.71709644517,9386.86975302772,9316.11424097197,8907.75122246823,8382.78531895038,8425.67917627508,8750.91906668785,8756.06972901955,7275.29469573411,7008.36246126239
SVK,,,6654.90412722313,6755.5989457269,7146.60268298447,7542.11102831392,8024.38753090397,8484.2207773607,8818.21082633927,8799.88587594508,8914.59898415289,9221.521860824,9640.86530132502,10177.7214189548,10717.1731711207,11425.9001472696,12395.7521809663,13734.4555495321,14487.7065317766,13679.0844080915,14584.2606782101,14954.577975505,15126.0352987762,15205.3955780546,15600.3671671802,16390.8821748507,16687.9844571492,17151.652477668,17818.2341072167,18242.4950003779,17611.7568566409,18181.1969542578
SVN,,,,,,13276.0730865709,13709.8774257127,14421.5753234248,14927.0344967417,15711.81638306,16240.6568860495,16736.6666048821,17301.9338072883,17803.3779818988,18567.5622059245,19239.3999078218,20280.1519045957,21574.7534360106,22296.7049968231,20428.1698595221,20612.5895305308,20746.988405299,20157.0052544663,19922.474290455,20453.8333877187,20890.1664304173,21541.176421949,22563.7589398118,23483.529124564,24125.3920363107,22928.7627401934,24744.841297261
SWE,34570.3057339939,33941.9851819102,33352.5383635834,32474.4299146671,33511.6487224481,34648.1189154575,35139.4029916108,36197.6342064807,37737.4622753825,39309.5970016519,41117.1524303504,41601.3076782847,42377.119637975,43194.9261684047,44891.323206397,45990.3743263984,47864.8108642309,49145.1958332412,48544.1158941036,46043.4809449994,48369.9100407876,49539.9726076492,48885.5484179725,49048.8187500238,49855.301012313,51545.4836095322,51955.8610703634,52576.8102821051,52983.0068617482,53490.3518198746,51952.6731328342,54262.4390838963
SWZ,2174.80613587642,2124.28738744711,2108.79077625916,2109.7875679317,2159.78919222266,2264.40246854562,2303.06432203972,2333.42716068568,2359.83393054812,2397.95053828403,2411.44492414984,2411.37385911468,2494.44753963835,2571.68807112893,2647.46324344273,2790.25078846218,2941.39684191088,3054.08242919777,3062.61499124935,3096.29606924652,3199.05354215576,3254.81337259645,3411.71936090081,3521.6693370061,3530.36090389521,3583.31129031343,3594.16706693255,3638.76878202013,3695.94994187242,3766.06299935158,3672.65334987562,3923.57733292099
SYC,8611.79958640541,8732.43116236576,9314.95513692014,9688.17414448357,9357.97821071288,9145.27037425854,9455.24196945607,10462.7374909702,11122.3047556977,11110.1329155579,11178.1485851605,10914.7228281999,10714.4585553433,10198.4312017673,9944.48945773079,10789.9597698201,11561.8027104512,12701.6986983052,12154.1439933031,11972.7218276843,12336.3664367185,13663.8666124334,13701.0783273383,14259.8116887962,14672.1909192627,15157.5302874866,15756.7401303451,16267.201968886,16628.1304254762,16992.0323979001,15551.5577973275,16639.6821857226
SYR,944.755691330851,987.479907663333,1083.86006734861,1118.17503501678,1165.62956783044,1213.47008313635,1296.87251804259,1326.39460658763,1380.15929778909,1297.57619656545,1273.78379406541,1254.78464640331,1271.26915324035,1328.23984066168,1382.81588725365,1429.27683393839,1435.84587221149,1424.17290408089,1434.50245870238,1494.72864627708,1536.41067796278,1552.86597632774,1150.18931355227,891.451785733885,856.246099923386,857.497867522093,812.766088932086,806.074762587407,802.505062685495,781.391217414265,726.738798208621,
TGO,517.352964018428,499.019900424393,465.618952086788,398.027267106482,456.071192533096,470.36700821915,492.778746018104,545.627485114564,517.774307556568,515.402449017534,497.059547621204,487.770964594767,493.384610936726,512.994885162155,494.810739320648,459.631932049754,458.749470530744,440.367259053549,445.372226497546,457.097328075011,472.193116821756,489.241828550718,507.863015197488,525.285721116094,542.48032683346,559.445746549378,576.044892778966,586.436079640959,600.785119470887,618.490502735404,614.461360795385,631.653891551939
THA,2608.1696577907,2787.40090906522,2968.31656173196,3166.70572603874,3371.28749865205,3595.06636667795,3748.65826535855,3598.93287101767,3283.48228077168,3395.26250825872,3511.44210365041,3599.09765887504,3786.33999062372,4023.81519297659,4241.90407856528,4385.28298316959,4568.55868752301,4780.30575879455,4826.5795566706,4758.93591726222,5082.25611607225,5091.9605437361,5425.68786700129,5537.74507089062,5561.70037716086,5708.79692481031,5878.75685766182,6099.20105389487,6336.24282262982,6456.24199159638,6042.01970122734,6123.9468903435
TJK,1308.32392724634,1185.1481019202,826.593053562684,683.587299362709,529.994380215969,455.386820478973,371.831246213291,373.045125568915,390.328973034403,402.62703639641,430.342167421833,461.579237753779,501.036266026475,545.253360074843,590.032751392382,617.940534895365,649.178824901052,687.064001245607,727.553292142656,741.356173472736,773.676005959204,813.525638549938,855.682400942175,898.646746401657,937.005996701131,970.365223790049,1013.38695685911,1060.99135382876,1116.27979627083,1172.07228695548,1197.20426969679,1279.61266668702
TKM,3533.60113182536,3281.34143632654,2715.93203974202,2684.6523861659,2165.77333655628,1965.33491003282,2060.70409879415,1799.60043677333,1897.86467089609,2176.84220532412,2261.69986509521,2326.36025746557,2300.63918745965,2345.87918266612,2432.10846238412,2711.98325001691,2968.11316104068,3249.87774743991,3672.65473901885,3835.8599588479,4119.57179879187,4643.31654083948,5066.23173582571,5481.15683394058,5935.69715706257,6208.2966545016,6478.47003028692,6784.17434899481,7089.94180488049,7422.36251776805,,
TON,2644.93108645477,2806.55706009716,2806.54238844431,2904.6634390595,3041.21190623474,3257.57357048956,3309.17441838624,3334.25295368638,3393.14311077193,3497.00885433085,3506.29140948166,3616.34534694957,3769.96909449981,3834.59561347255,3719.85226863031,3701.82629692657,3676.93569133398,3671.41453263701,3835.23923188552,3628.64692180456,3649.66165182668,3890.24573192531,3926.24337204064,3953.69460101758,4051.02247460129,4117.96071656001,4405.78115488448,4564.76976516656,4587.31319232051,4628.48136062338,4637.7088672375,4481.51064056268
TTO,6011.55793948418,6151.51977890611,6723.51225804636,6634.79812856695,6832.30036612042,7057.73920104427,7528.96444565965,8066.26589198209,8692.59271893894,9358.37959211004,9965.63597128297,10331.7008478009,11090.4116823468,12620.8630652119,13547.9181209801,14306.0387086198,16103.3260339733,16772.170878775,17242.1572595127,16386.2440774219,16821.4890231196,16657.1232564156,17629.5965401115,18175.70106118,18651.0938556529,18389.5310320673,17038.77621396,16134.889352973,15716.9074857674,15576.4345950337,14397.5503781367,14179.5539990361
TUN,2085.56428752013,2121.04936035758,2239.93590218899,2244.45899378325,2273.76035127402,2289.43123956091,2417.54355750557,2515.10400981318,2602.95834733372,2729.27514189013,2827.4206101187,2904.86471655664,2914.28995603757,3021.62668834454,3179.35054154418,3259.75720191466,3399.54372593612,3594.43490159065,3711.68369332692,3787.72010605793,3860.67994491045,3734.54650514638,3842.61239643775,3892.13283360036,3967.24185269378,3960.97532992845,3961.42605360919,4007.20350757995,4069.11352412974,4090.43340194668,3703.24374360361,3831.43732713238
TUR,5315.14099311897,5256.94233596845,5425.46720512184,5739.26165166661,5376.17696444811,5702.39745254774,6022.84754296282,6375.23237197017,6427.30824775063,6124.74107326308,6454.59311851603,5993.84804290173,6291.68609317744,6566.84885221154,7112.51457097713,7648.32870696472,8074.36074345589,8377.17564351627,8344.57894235196,7842.6006172984,8390.84868744479,9207.54236280529,9506.99638178994,10138.8287513476,10430.4451988451,10851.9541305658,11022.5292614965,11694.9252340653,11938.7828744092,11935.4252883628,12072.4372855693,13341.5981737484
TZA,539.1630859375,536.35302734375,526.028686523438,515.794494628906,503.925384521484,505.523559570313,518.676330566406,526.098205566406,531.586059570313,542.946594238281,551.656616210938,569.475646972656,594.155944824219,617.191284179688,645.775207519531,675.109130859375,699.341491699219,726.051574707031,746.715026855469,766.661987304688,794.453857421875,831.390319824219,843.938903808594,874.367492675781,904.615234375,928.806457519531,958.721923828125,989.892822265625,1011.08264160156,1037.94030761719,1027.28588867188,1039.56457519531
UGA,369.487400471856,377.447170532877,377.269519755701,394.802611192346,406.264605455573,440.902678281238,468.030621654709,477.794012206349,486.536786160908,508.974681238038,508.761993837228,519.086329297873,547.143478653134,564.664572112095,585.521285217657,604.766010077448,650.740077592895,685.088079571982,723.268341607654,750.264407237731,769.790372769029,817.958453286739,825.121814736319,830.480372216483,847.352291746288,864.18006234671,875.796256209345,872.185879575788,896.16253506792,922.023177303942,918.120101085079,920.547617719657
UKR,3112.03686523438,2835.32836914063,2547.28784179688,2184.36669921875,1692.5087890625,1497.80993652344,1360.04187011719,1331.318359375,1317.74633789063,1327.56726074219,1420.11657714844,1561.41003417969,1660.47778320313,1833.31384277344,2065.16625976563,2144.24780273438,2322.24462890625,2528.0810546875,2598.8330078125,2215.27197265625,2315.09985351563,2449.95776367188,2459.7568359375,2466.48413085938,2346.23706054688,2124.66235351563,2185.31713867188,2246.73852539063,2336.97631835938,2425.63452148438,2350.39990234375,2451.90087890625
URY,7686.34863619267,7911.74650314752,8489.56621884457,8665.6795679402,9243.62181350398,9057.69311292304,9508.5930153041,10262.7193647607,10668.5721352994,10409.7437810614,10167.7219698472,9751.04906677748,8982.1258568483,9044.16993794363,9486.44061905184,10182.2687670662,10584.8665912384,11255.698983786,12036.3946428003,12517.0300644349,13459.5944325023,14116.5604505081,14574.8583194356,15205.4561294398,15649.4143397706,15655.936997552,15869.4334752063,16088.0020282681,16142.0486948682,16192.1592149791,15197.9589235994,15874.737994987
USA,39303.4890094262,38739.7983208225,39552.0218779482,40108.0080371193,41215.3429307632,41820.6801876235,42896.4164829209,44267.9058817489,45715.6926453849,47360.5364177179,48746.0409600767,48726.5816727299,49095.3317986996,50036.2342349321,51485.2074124697,52789.7314187756,53738.0917251561,54299.6172405205,53854.1606116578,51996.1834952422,52963.4641697124,53394.8618380061,54213.4595516389,54830.7840664164,55675.3868536862,56762.7294515989,57292.5387829091,58207.578310388,59607.3936602496,60698.0112990179,58453.446127536,61855.5186299157
VCT,3762.07772931106,3794.91416521409,4021.19194504185,4177.40061947497,4113.58834876148,4424.14607275531,4476.57700956047,4634.05543818273,4828.28721151302,4966.54434331224,5056.01983498404,5152.19700455098,5436.57133194397,5817.88890339841,6084.17292232474,6267.02526121921,6742.5944350643,7004.5546824931,7065.28413411319,6998.10681191656,6717.79572035416,6714.22933780821,6831.69154556171,7041.15818740568,7157.67097368942,7386.73759501693,7730.93614913747,7890.82330184714,8152.37803656695,8213.164718654,7798.53138614868,7926.70381999198
VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,673.385459683998,698.429501419232,743.26838981461,787.609852697071,841.563978397259,906.130249074557,975.066825050615,1039.13502653759,1083.79117089626,1121.06037479124,1183.85409718641,1244.30651883383,1309.43027248006,1385.44873282087,1474.74077137355,1570.19322785344,1663.5595130549,1765.12260476898,1846.86678351078,1926.6238182143,2028.60553368665,2135.78215231252,2229.32009199513,2327.93265665659,2451.15923163041,2595.23497870737,2741.05293745428,2903.02829038899,3090.77224054251,3288.35307286665,3352.06015678922,3409.0247166398
VUT,2565.0512826583,2580.85868840535,2582.48727791741,2537.92673173701,2701.72389986847,2664.03814938111,2662.03629353307,2727.75547658743,2696.29038874534,2642.68369897714,2731.605850477,2572.36999896674,2377.22679248009,2417.77053495873,2453.05666079495,2521.35883996512,2669.77662304706,2681.34016417162,2763.66026846259,2779.44316906891,2748.34103333195,2768.74618002786,2731.29186753398,2679.17459532058,2697.77222061351,2643.88608538737,2701.59143343525,2802.77809053689,2815.58629128556,2838.98740990445,2623.04808347471,2573.30771575617
YEM,1788.22988572812,1829.54291983509,1905.92452016844,1908.89487704755,1963.18786202799,2003.61371184816,2032.0016017827,2076.51180710879,2138.80365028163,2157.50390757843,2227.65122492408,2250.20448024833,2277.23160017886,2300.76292164117,2329.32994005561,2391.83255164985,2395.13459347984,2401.27954057919,2415.52518409521,2435.76727333535,2547.64071414516,2159.84545808928,2148.46678905805,2188.61751439402,2123.93534661201,1488.41648208462,1313.97379745933,1215.75276955277,1194.82073154654,,,
ZAF,4643.22231499389,4479.85187058929,4294.90291742528,4269.70016355266,4330.71147687187,4392.07004112001,4511.64124389134,4565.21665824426,4531.29598669759,4588.7560281192,4735.66553181957,4820.64433895753,4953.7364473103,5052.90993956202,5233.86627685538,5458.23016635984,5708.82308621003,5954.16804814954,6074.94267195276,5910.78824576381,6018.23075370279,6130.97136731323,6194.99275876379,6263.10433363432,6252.31797718806,6204.92990145846,6185.74604725477,6233.18710776586,6250.99754451043,6189.28924467793,5726.2627750226,5947.88719855492
ZMB,889.993124152637,867.762415451368,832.267133528515,867.713034379999,773.847784821638,777.023302446701,805.141934418878,814.696863165105,790.835580952201,806.208677651185,814.772965457523,832.765719240249,844.092010983109,875.254433264127,907.493697320447,941.446954097196,981.345474303646,1026.40160319917,1067.38680158541,1125.08904783298,1198.30481681424,1222.97905785439,1273.16130573241,1294.50077002969,1312.01443347626,1307.90964916032,1315.25056159518,1319.60777747699,1331.44924435525,1310.62222427718,1237.28330318262,1257.93475705756
ZWE,1648.57318151216,1695.52397052084,1504.43714106642,1498.64985457574,1627.45328704311,1609.94311077015,1747.47739682677,1765.22706212911,1786.91206374078,1746.87205941114,1676.51546114806,1689.75642732996,1530.00643815428,1260.39113708673,1178.89023132,1105.75511991203,1058.32555938663,1009.8274657918,824.791702324473,914.494574482747,1096.83547859407,1239.24179395577,1408.4571676996,1422.37671067025,1412.20401231329,1410.32917419555,1393.71701118402,1421.2407698134,1462.59027964238,1342.98958704508,1213.11705786762,1289.19906757836
